species_name,Fruittype,Growthform,Tropic,Temperate,Subtropic,Genus,Family,Order
Didymocarpus_silvarum,dry,herb,Absence,Absence,Subtropic,Didymocarpus,Gesneriaceae,Lamiales
Didymocarpus_pseudomengtze,dry,herb,Absence,Absence,Subtropic,Didymocarpus,Gesneriaceae,Lamiales
Didymocarpus_mengtze,dry,herb,Absence,Absence,Subtropic,Didymocarpus,Gesneriaceae,Lamiales
Didymocarpus_adenocalyx,dry,herb,Absence,Absence,Subtropic,Didymocarpus,Gesneriaceae,Lamiales
Didymocarpus_grandidentatus,dry,herb,Tropic,Absence,Absence,Didymocarpus,Gesneriaceae,Lamiales
Didymocarpus_margaritae,dry,herb,Tropic,Absence,Absence,Didymocarpus,Gesneriaceae,Lamiales
Chirita_adenocalyx,dry,herb,Absence,Temperate,Absence,Chirita,Gesneriaceae,Lamiales
Chirita_dielsii,dry,herb,Absence,Temperate,Subtropic,Chirita,Gesneriaceae,Lamiales
Chirita_anachoreta,dry,herb,Tropic,Absence,Absence,Chirita,Gesneriaceae,Lamiales
Chirita_fasciculiflora,dry,herb,Tropic,Absence,Absence,Chirita,Gesneriaceae,Lamiales
Rhynchoglossum_obliquum,dry,herb,Tropic,Temperate,Subtropic,Rhynchoglossum,Gesneriaceae,Lamiales
Paraboea_sinensis,dry,herb,Tropic,Temperate,Subtropic,Paraboea,Gesneriaceae,Lamiales
Paraboea_martinii,dry,herb,Tropic,Absence,Absence,Paraboea,Gesneriaceae,Lamiales
Paraboea_rufescens,dry,herb,Tropic,Absence,Subtropic,Paraboea,Gesneriaceae,Lamiales
Boea_clarkeana,dry,herb,Absence,Temperate,Absence,Boea,Gesneriaceae,Lamiales
Ornithoboea_arachnoidea,dry,herb,Absence,Absence,Subtropic,Ornithoboea,Gesneriaceae,Lamiales
Ornithoboea_henryi,dry,herb,Tropic,Absence,Absence,Ornithoboea,Gesneriaceae,Lamiales
Ornithoboea_calcicola,dry,herb,Tropic,Absence,Absence,Ornithoboea,Gesneriaceae,Lamiales
Ornithoboea_wildeana,dry,herb,Tropic,Absence,Absence,Ornithoboea,Gesneriaceae,Lamiales
Aeschynanthus_tengchungensis,dry,herb,Absence,Temperate,Absence,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_stenosepalus,dry,herb,Absence,Temperate,Absence,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_lineatus,dry,herb,Absence,Temperate,Absence,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_linearifolius,dry,herb,Absence,Temperate,Absence,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_lasianthus,dry,herb,Absence,Temperate,Absence,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_wardii,dry,herb,Absence,Temperate,Subtropic,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_buxifolius,dry,herb,Absence,Absence,Subtropic,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_superbus,dry,herb,Tropic,Temperate,Absence,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_planipetiolatus,dry,herb,Tropic,Absence,Absence,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_mengxingensis,dry,herb,Tropic,Absence,Absence,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_humilis,dry,herb,Tropic,Absence,Subtropic,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_hookeri,dry,herb,Tropic,Temperate,Subtropic,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_acuminatus,dry,herb,Tropic,Temperate,Subtropic,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_angustioblongus,dry,herb,Tropic,Temperate,Absence,Aeschynanthus,Gesneriaceae,Lamiales
Aeschynanthus_acuminatissimus,dry,herb,Tropic,Absence,Absence,Aeschynanthus,Gesneriaceae,Lamiales
Briggsia_dulongensis,dry,herb,Absence,Temperate,Absence,Briggsia,Gesneriaceae,Lamiales
Briggsia_amabilis,dry,herb,Absence,Temperate,Absence,Briggsia,Gesneriaceae,Lamiales
Briggsia_agnesiae,dry,herb,Absence,Temperate,Absence,Briggsia,Gesneriaceae,Lamiales
Briggsia_longifolia,dry,herb,Absence,Absence,Subtropic,Briggsia,Gesneriaceae,Lamiales
Briggsia_muscicola,dry,herb,Absence,Temperate,Absence,Briggsia,Gesneriaceae,Lamiales
Aeschynanthus_longicaulis,dry,herb,Tropic,Absence,Absence,Aeschynanthus,Gesneriaceae,Lamiales
Lysionotus_sulphureus,dry,herb,Absence,Temperate,Absence,Lysionotus,Gesneriaceae,Lamiales
Lysionotus_sessilifolius,dry,herb,Absence,Temperate,Absence,Lysionotus,Gesneriaceae,Lamiales
Lysionotus_gracilis,dry,herb,Absence,Temperate,Subtropic,Lysionotus,Gesneriaceae,Lamiales
Lysionotus_forrestii,dry,herb,Absence,Temperate,Subtropic,Lysionotus,Gesneriaceae,Lamiales
Lysionotus_serratus,dry,herb,Tropic,Absence,Subtropic,Lysionotus,Gesneriaceae,Lamiales
Lysionotus_aeschynanthoides,dry,herb,Tropic,Absence,Absence,Lysionotus,Gesneriaceae,Lamiales
Gmelina_delavayana,fleshy,wood,Absence,Temperate,Absence,Gmelina,Lamiaceae,Lamiales
Gmelina_arborea,fleshy,wood,Tropic,Absence,Absence,Gmelina,Lamiaceae,Lamiales
Notochaete_longiaristata,dry,herb,Absence,Temperate,Absence,Notochaete,Lamiaceae,Lamiales
Meehania_fargesii,dry,herb,Absence,Temperate,Absence,Meehania,Lamiaceae,Lamiales
Eriophyton_wallichii,dry,herb,Absence,Temperate,Absence,Eriophyton,Lamiaceae,Lamiales
Siphocranion_macranthum,dry,herb,Absence,Absence,Subtropic,Siphocranion,Lamiaceae,Lamiales
Siphocranion_nudipes,dry,herb,Absence,Temperate,Absence,Siphocranion,Lamiaceae,Lamiales
Lagopsis_supina,dry,herb,Absence,Absence,Subtropic,Lagopsis,Lamiaceae,Lamiales
Holocheila_longipedunculata,dry,herb,Absence,Absence,Subtropic,Holocheila,Lamiaceae,Lamiales
Chelonopsis_siccanea,dry,herb,Absence,Temperate,Absence,Chelonopsis,Lamiaceae,Lamiales
Chelonopsis_lichiangensis,dry,herb,Absence,Temperate,Absence,Chelonopsis,Lamiaceae,Lamiales
Chelonopsis_odontochila,dry,herb,Absence,Temperate,Absence,Chelonopsis,Lamiaceae,Lamiales
Chelonopsis_mollissima,dry,herb,Absence,Temperate,Absence,Chelonopsis,Lamiaceae,Lamiales
Chelonopsis_rosea,dry,herb,Absence,Absence,Subtropic,Chelonopsis,Lamiaceae,Lamiales
Chelonopsis_bracteata,dry,herb,Absence,Temperate,Absence,Chelonopsis,Lamiaceae,Lamiales
Symphorema_involucratum,dry,wood,Tropic,Absence,Absence,Symphorema,Lamiaceae,Lamiales
Sphenodesme_mollis,dry,wood,Tropic,Absence,Subtropic,Sphenodesme,Lamiaceae,Lamiales
Microtoena_stenocalyx,dry,herb,Absence,Temperate,Absence,Microtoena,Lamiaceae,Lamiales
Microtoena_delavayi,dry,herb,Absence,Temperate,Subtropic,Microtoena,Lamiaceae,Lamiales
Microtoena_insuavis,dry,herb,Tropic,Absence,Absence,Microtoena,Lamiaceae,Lamiales
Microtoena_patchoulii,dry,herb,Tropic,Absence,Subtropic,Microtoena,Lamiaceae,Lamiales
Leucosceptrum_canum,dry,wood,Tropic,Temperate,Subtropic,Leucosceptrum,Lamiaceae,Lamiales
Garrettia_siamensis,fleshy,wood,Tropic,Absence,Absence,Garrettia,Lamiaceae,Lamiales
Eurysolen_gracilis,dry,wood,Tropic,Absence,Subtropic,Eurysolen,Lamiaceae,Lamiales
Craniotome_furcata,dry,herb,Tropic,Temperate,Subtropic,Craniotome,Lamiaceae,Lamiales
Colquhounia_compta,dry,wood,Absence,Temperate,Absence,Colquhounia,Lamiaceae,Lamiales
Colquhounia_elegans,dry,wood,Absence,Absence,Subtropic,Colquhounia,Lamiaceae,Lamiales
Colquhounia_seguinii,dry,wood,Tropic,Temperate,Subtropic,Colquhounia,Lamiaceae,Lamiales
Colquhounia_coccinea,dry,wood,Absence,Absence,Subtropic,Colquhounia,Lamiaceae,Lamiales
Coleus_xanthanthus,dry,herb,Tropic,Absence,Absence,Coleus,Lamiaceae,Lamiales
Orthosiphon_wulfenioides,dry,herb,Absence,Temperate,Absence,Orthosiphon,Lamiaceae,Lamiales
Premna_yunnanensis,fleshy,wood,Absence,Temperate,Absence,Premna,Lamiaceae,Lamiales
Premna_steppicola,fleshy,wood,Absence,Temperate,Absence,Premna,Lamiaceae,Lamiales
Premna_oligantha,fleshy,wood,Absence,Temperate,Absence,Premna,Lamiaceae,Lamiales
Premna_mekongensis,fleshy,wood,Absence,Temperate,Absence,Premna,Lamiaceae,Lamiales
Premna_tapintzeana,fleshy,wood,Absence,Temperate,Subtropic,Premna,Lamiaceae,Lamiales
Premna_interrupta,fleshy,wood,Absence,Temperate,Subtropic,Premna,Lamiaceae,Lamiales
Premna_szemaoensis,fleshy,wood,Tropic,Absence,Absence,Premna,Lamiaceae,Lamiales
Premna_scandens,fleshy,wood,Tropic,Absence,Absence,Premna,Lamiaceae,Lamiales
Premna_racemosa,fleshy,wood,Tropic,Temperate,Subtropic,Premna,Lamiaceae,Lamiales
Premna_latifolia,fleshy,wood,Tropic,Absence,Absence,Premna,Lamiaceae,Lamiales
Premna_herbacea,fleshy,wood,Tropic,Temperate,Absence,Premna,Lamiaceae,Lamiales
Premna_fulva,fleshy,wood,Tropic,Absence,Absence,Premna,Lamiaceae,Lamiales
Premna_fohaiensis,fleshy,wood,Tropic,Absence,Subtropic,Premna,Lamiaceae,Lamiales
Premna_crassa,fleshy,wood,Tropic,Absence,Absence,Premna,Lamiaceae,Lamiales
Premna_bracteata,fleshy,wood,Tropic,Absence,Absence,Premna,Lamiaceae,Lamiales
Premna_acutata,fleshy,wood,Tropic,Temperate,Absence,Premna,Lamiaceae,Lamiales
Callicarpa_yunnanensis,fleshy,wood,Tropic,Absence,Absence,Callicarpa,Lamiaceae,Lamiales
Callicarpa_macrophylla,fleshy,wood,Tropic,Absence,Subtropic,Callicarpa,Lamiaceae,Lamiales
Callicarpa_luteopunctata,fleshy,wood,Tropic,Absence,Absence,Callicarpa,Lamiaceae,Lamiales
Callicarpa_cathayana,fleshy,wood,Tropic,Absence,Subtropic,Callicarpa,Lamiaceae,Lamiales
Callicarpa_acutifolia,fleshy,wood,Tropic,Absence,Absence,Callicarpa,Lamiaceae,Lamiales
Teucrium_veronicoides,dry,herb,Absence,Temperate,Absence,Teucrium,Lamiaceae,Lamiales
Teucrium_omeiense,dry,herb,Absence,Temperate,Absence,Teucrium,Lamiaceae,Lamiales
Teucrium_viscidum,dry,herb,Tropic,Temperate,Subtropic,Teucrium,Lamiaceae,Lamiales
Teucrium_quadrifarium,dry,herb,Tropic,Absence,Subtropic,Teucrium,Lamiaceae,Lamiales
Rubiteucris_palmata,dry,herb,Absence,Temperate,Absence,Rubiteucris,Lamiaceae,Lamiales
Clerodendrum_lindleyi,fleshy,wood,Absence,Temperate,Absence,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_yunnanense,fleshy,wood,Absence,Temperate,Subtropic,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_jingdongense,fleshy,wood,Absence,Absence,Subtropic,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_villosum,fleshy,wood,Tropic,Absence,Absence,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_longilimbum,fleshy,wood,Tropic,Absence,Absence,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_indicum,fleshy,wood,Tropic,Absence,Absence,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_henryi,fleshy,wood,Tropic,Absence,Subtropic,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_griffithianum,fleshy,wood,Tropic,Absence,Absence,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_garrettianum,fleshy,wood,Tropic,Absence,Absence,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_bracteatum,fleshy,wood,Tropic,Temperate,Subtropic,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_brachystemon,fleshy,wood,Tropic,Absence,Absence,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_chinense,fleshy,wood,Tropic,Temperate,Subtropic,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_japonicum,fleshy,wood,Tropic,Absence,Absence,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_trichotomum,fleshy,wood,Absence,Absence,Subtropic,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_bungei,fleshy,wood,Tropic,Temperate,Absence,Clerodendrum,Lamiaceae,Lamiales
Clerodendrum_cyrtophyllum,fleshy,wood,Tropic,Absence,Absence,Clerodendrum,Lamiaceae,Lamiales
Ajuga_sciaphila,dry,herb,Absence,Temperate,Absence,Ajuga,Lamiaceae,Lamiales
Ajuga_nubigena,dry,herb,Absence,Temperate,Absence,Ajuga,Lamiaceae,Lamiales
Ajuga_lupulina,dry,herb,Absence,Temperate,Absence,Ajuga,Lamiaceae,Lamiales
Ajuga_lobata,dry,herb,Absence,Temperate,Absence,Ajuga,Lamiaceae,Lamiales
Ajuga_forrestii,dry,herb,Absence,Temperate,Absence,Ajuga,Lamiaceae,Lamiales
Ajuga_campylantha,dry,herb,Absence,Temperate,Absence,Ajuga,Lamiaceae,Lamiales
Ajuga_nipponensis,dry,herb,Absence,Temperate,Subtropic,Ajuga,Lamiaceae,Lamiales
Ajuga_macrosperma,dry,herb,Tropic,Temperate,Subtropic,Ajuga,Lamiaceae,Lamiales
Caryopteris_trichosphaera,fleshy,wood,Absence,Temperate,Absence,Caryopteris,Lamiaceae,Lamiales
Caryopteris_forrestii,fleshy,wood,Absence,Temperate,Absence,Caryopteris,Lamiaceae,Lamiales
Amethystea_caerulea,dry,herb,Absence,Temperate,Absence,Amethystea,Lamiaceae,Lamiales
Scutellaria_tenax,dry,herb,Absence,Temperate,Absence,Scutellaria,Lamiaceae,Lamiales
Scutellaria_likiangensis,dry,herb,Absence,Temperate,Absence,Scutellaria,Lamiaceae,Lamiales
Scutellaria_forrestii,dry,herb,Absence,Temperate,Absence,Scutellaria,Lamiaceae,Lamiales
Scutellaria_chungtienensis,dry,herb,Absence,Temperate,Absence,Scutellaria,Lamiaceae,Lamiales
Scutellaria_amoena,dry,herb,Absence,Temperate,Absence,Scutellaria,Lamiaceae,Lamiales
Scutellaria_purpureocardia,dry,herb,Absence,Absence,Subtropic,Scutellaria,Lamiaceae,Lamiales
Scutellaria_pseudotenax,dry,herb,Absence,Temperate,Subtropic,Scutellaria,Lamiaceae,Lamiales
Scutellaria_lutescens,dry,herb,Absence,Absence,Subtropic,Scutellaria,Lamiaceae,Lamiales
Scutellaria_shweliensis,dry,herb,Tropic,Absence,Absence,Scutellaria,Lamiaceae,Lamiales
Scutellaria_discolor,dry,herb,Tropic,Temperate,Subtropic,Scutellaria,Lamiaceae,Lamiales
Scutellaria_barbata,dry,herb,Tropic,Absence,Absence,Scutellaria,Lamiaceae,Lamiales
Scutellaria_indica,dry,herb,Absence,Temperate,Absence,Scutellaria,Lamiaceae,Lamiales
Anisomeles_indica,dry,herb,Tropic,Temperate,Subtropic,Anisomeles,Lamiaceae,Lamiales
Achyrospermum_wallichianum,dry,herb,Absence,Absence,Subtropic,Achyrospermum,Lamiaceae,Lamiales
Achyrospermum_densiflorum,dry,herb,Absence,Absence,Subtropic,Achyrospermum,Lamiaceae,Lamiales
Colebrookea_oppositifolia,dry,wood,Tropic,Temperate,Subtropic,Colebrookea,Lamiaceae,Lamiales
Pogostemon_dielsianus,dry,herb,Absence,Temperate,Absence,Pogostemon,Lamiaceae,Lamiales
Pogostemon_brevicorollus,dry,herb,Absence,Temperate,Subtropic,Pogostemon,Lamiaceae,Lamiales
Pogostemon_xanthiifolius,dry,herb,Tropic,Absence,Absence,Pogostemon,Lamiaceae,Lamiales
Pogostemon_nigrescens,dry,herb,Tropic,Temperate,Subtropic,Pogostemon,Lamiaceae,Lamiales
Pogostemon_menthoides,dry,herb,Tropic,Absence,Absence,Pogostemon,Lamiaceae,Lamiales
Pogostemon_hispidocalyx,dry,herb,Tropic,Temperate,Absence,Pogostemon,Lamiaceae,Lamiales
Pogostemon_glaber,dry,herb,Tropic,Temperate,Subtropic,Pogostemon,Lamiaceae,Lamiales
Pogostemon_falcatus,dry,herb,Tropic,Absence,Absence,Pogostemon,Lamiaceae,Lamiales
Pogostemon_esquirolii,dry,herb,Tropic,Absence,Subtropic,Pogostemon,Lamiaceae,Lamiales
Pogostemon_chinensis,dry,herb,Tropic,Absence,Subtropic,Pogostemon,Lamiaceae,Lamiales
Pogostemon_auricularius,dry,herb,Tropic,Absence,Absence,Pogostemon,Lamiaceae,Lamiales
Galeopsis_bifida,dry,herb,Absence,Temperate,Absence,Galeopsis,Lamiaceae,Lamiales
Leonurus_pseudomacranthus,dry,herb,Absence,Absence,Subtropic,Leonurus,Lamiaceae,Lamiales
Gomphostemma_stellatohirsutum,fleshy,herb,Tropic,Absence,Absence,Gomphostemma,Lamiaceae,Lamiales
Gomphostemma_pedunculatum,fleshy,herb,Tropic,Absence,Subtropic,Gomphostemma,Lamiaceae,Lamiales
Gomphostemma_parviflorum,fleshy,wood,Tropic,Absence,Absence,Gomphostemma,Lamiaceae,Lamiales
Gomphostemma_microdon,fleshy,herb,Tropic,Absence,Absence,Gomphostemma,Lamiaceae,Lamiales
Gomphostemma_lucidum,fleshy,wood,Tropic,Absence,Absence,Gomphostemma,Lamiaceae,Lamiales
Gomphostemma_latifolium,fleshy,wood,Tropic,Absence,Absence,Gomphostemma,Lamiaceae,Lamiales
Gomphostemma_deltodon,fleshy,herb,Tropic,Absence,Absence,Gomphostemma,Lamiaceae,Lamiales
Gomphostemma_crinitum,fleshy,herb,Tropic,Absence,Absence,Gomphostemma,Lamiaceae,Lamiales
Gomphostemma_arbusculum,fleshy,wood,Tropic,Absence,Subtropic,Gomphostemma,Lamiaceae,Lamiales
Leonurus_japonicus,dry,herb,Tropic,Temperate,Subtropic,Leonurus,Lamiaceae,Lamiales
Stachys_oblongifolia,dry,herb,Absence,Absence,Subtropic,Stachys,Lamiaceae,Lamiales
Stachys_kouyangensis,dry,herb,Absence,Temperate,Subtropic,Stachys,Lamiaceae,Lamiales
Paraphlomis_javanica,dry,herb,Tropic,Absence,Absence,Paraphlomis,Lamiaceae,Lamiales
Lamium_amplexicaule,dry,herb,Absence,Temperate,Subtropic,Lamium,Lamiaceae,Lamiales
Leucas_ciliata,dry,herb,Tropic,Temperate,Subtropic,Leucas,Lamiaceae,Lamiales
Leucas_lavandulifolia,dry,herb,Absence,Absence,Subtropic,Leucas,Lamiaceae,Lamiales
Vitex_yunnanensis,fleshy,wood,Absence,Temperate,Absence,Vitex,Lamiaceae,Lamiales
Vitex_peduncularis,fleshy,wood,Tropic,Absence,Absence,Vitex,Lamiaceae,Lamiales
Vitex_burmensis,fleshy,wood,Tropic,Absence,Absence,Vitex,Lamiaceae,Lamiales
Callicarpa_bodinieri,fleshy,wood,Tropic,Absence,Subtropic,Callicarpa,Lamiaceae,Lamiales
Callicarpa_rubella,fleshy,wood,Tropic,Temperate,Subtropic,Callicarpa,Lamiaceae,Lamiales
Callicarpa_giraldii,fleshy,wood,Tropic,Temperate,Subtropic,Callicarpa,Lamiaceae,Lamiales
Callicarpa_longifolia,fleshy,wood,Tropic,Absence,Absence,Callicarpa,Lamiaceae,Lamiales
Callicarpa_arborea,fleshy,wood,Tropic,Temperate,Subtropic,Callicarpa,Lamiaceae,Lamiales
Vitex_negundo,fleshy,wood,Tropic,Temperate,Subtropic,Vitex,Lamiaceae,Lamiales
Vitex_trifolia,fleshy,wood,Tropic,Absence,Subtropic,Vitex,Lamiaceae,Lamiales
Vitex_vestita,fleshy,wood,Tropic,Absence,Subtropic,Vitex,Lamiaceae,Lamiales
Congea_chinensis,dry,wood,Tropic,Absence,Absence,Congea,Lamiaceae,Lamiales
Congea_tomentosa,dry,wood,Tropic,Absence,Absence,Congea,Lamiaceae,Lamiales
Elsholtzia_pygmaea,dry,herb,Absence,Temperate,Absence,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_myosurus,dry,wood,Absence,Temperate,Absence,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_luteola,dry,wood,Absence,Temperate,Absence,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_glabra,dry,wood,Absence,Temperate,Absence,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_eriostachya,dry,herb,Absence,Temperate,Absence,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_eriocalyx,dry,wood,Absence,Temperate,Absence,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_cypriani,dry,herb,Absence,Temperate,Absence,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_communis,dry,herb,Absence,Temperate,Absence,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_capituligera,dry,wood,Absence,Temperate,Absence,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_strobilifera,dry,herb,Absence,Temperate,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_pilosa,dry,herb,Absence,Temperate,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_penduliflora,dry,wood,Absence,Absence,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_feddei,dry,wood,Absence,Temperate,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_bodinieri,dry,herb,Absence,Absence,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_winitiana,dry,herb,Tropic,Absence,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_stachyodes,dry,herb,Tropic,Temperate,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_rugulosa,dry,wood,Tropic,Temperate,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_kachinensis,dry,herb,Tropic,Temperate,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_heterophylla,dry,herb,Tropic,Absence,Absence,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_fruticosa,dry,wood,Tropic,Temperate,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_flava,dry,wood,Tropic,Temperate,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_cyprianii,dry,herb,Tropic,Absence,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_blanda,dry,wood,Tropic,Temperate,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_argyi,dry,herb,Tropic,Absence,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Elsholtzia_densa,dry,herb,Absence,Temperate,Absence,Elsholtzia,Lamiaceae,Lamiales
Mosla_scabra,dry,herb,Tropic,Absence,Subtropic,Mosla,Lamiaceae,Lamiales
Mosla_cavaleriei,dry,herb,Tropic,Temperate,Subtropic,Mosla,Lamiaceae,Lamiales
Perilla_frutescens,dry,herb,Absence,Temperate,Subtropic,Perilla,Lamiaceae,Lamiales
Elsholtzia_ciliata,dry,herb,Absence,Temperate,Subtropic,Elsholtzia,Lamiaceae,Lamiales
Isodon_scrophularioides,dry,herb,Absence,Temperate,Absence,Isodon,Lamiaceae,Lamiales
Isodon_adenolomus,dry,herb,Absence,Temperate,Absence,Isodon,Lamiaceae,Lamiales
Isodon_walkeri,dry,herb,Tropic,Absence,Absence,Isodon,Lamiaceae,Lamiales
Isodon_ternifolius,dry,herb,Tropic,Temperate,Subtropic,Isodon,Lamiaceae,Lamiales
Isodon_eriocalyx,dry,herb,Tropic,Temperate,Subtropic,Isodon,Lamiaceae,Lamiales
Isodon_calcicolus,dry,herb,Tropic,Temperate,Subtropic,Isodon,Lamiaceae,Lamiales
Isodon_lophanthoides,dry,herb,Tropic,Temperate,Subtropic,Isodon,Lamiaceae,Lamiales
Isodon_coetsa,dry,herb,Tropic,Temperate,Subtropic,Isodon,Lamiaceae,Lamiales
Anisochilus_pallidus,dry,herb,Tropic,Absence,Subtropic,Anisochilus,Lamiaceae,Lamiales
Salvia_yunnanensis,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_trijuga,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_subpalmatinervis,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_schizochila,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_pauciflora,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_mekongensis,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_kiaometiensis,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_hylocharis,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_heterochroa,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_grandifolia,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_evansiana,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_cyclostegia,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_castanea,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_campanulata,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_bulleyana,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_brachyloma,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_bifidocalyx,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_atrorubra,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_aerea,dry,herb,Absence,Temperate,Absence,Salvia,Lamiaceae,Lamiales
Salvia_plectranthoides,dry,herb,Absence,Absence,Subtropic,Salvia,Lamiaceae,Lamiales
Salvia_fragarioides,dry,herb,Tropic,Absence,Absence,Salvia,Lamiaceae,Lamiales
