NewID,OldID,Group,Family,Genus,Species,Life form,Leaf form,Site,Ynew,Xnew,Hmax,Hact,Ks,Kl,P50,Ppd,Pmd,TLP,AlAs,WD,Vdia,VD,VLmax,ALT,MAT,MAP,PET,AI,Soiltype,Ecotype,Biome,Note_Biome,
s1589,a0594,Ang,Euphorbiaceae,Micranda,Micranda sprucei,T,E,s088,1.9,-67.05,10,8,3.896713615,6.75862069,,,,,0.559895833,0.42,42.82352941,93.95,,92,26.2,3425,1985,1.7274,Ferralsol,Negro-Branco moist forests,TRR,,
s1590,a0595,Ang,Fabaceae,Acacia,Acacia bonariensis,T,E,s082,-15.783,-62.917,28,,2.999,,,,,,,0.697,225,2.86,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1591,a0596,Ang,Apocynaceae,Aspidosperma,Aspidosperma cylindrocarpon,T,D,s082,-15.783,-62.917,28,,0.298,,,,,,,0.707,61,60.42,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1592,a0597,Ang,Apocynaceae,Aspidosperma,Aspidosperma rigidum,T,D,s082,-15.783,-62.917,30,,0.393,,,,,,,0.705,71,46.71,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1593,a0598,Ang,Moraceae,Batocarpus,Batocarpus amazonicus,T,D,s082,-15.783,-62.917,26,,2.632,,,,,,,0.584,265,1.59,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1594,a0599,Ang,Lecythidaceae,Cariniana,Cariniana estrellensis,T,E,s082,-15.783,-62.917,42,,0.367,,,,,,,0.591,86,13.66,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1595,a0600,Ang,Urticaceae,Cecropia,Cecropia concolor,T,E,s082,-15.783,-62.917,33,,3.712,,,,,,,0.366,355,0.53,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1596,a0601,Ang,Meliaceae,Cedrela,Cedrela fissilis,T,D,s082,-15.783,-62.917,22,,0.188,,,,,,,0.442,72,18.74,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1597,a0602,Ang,Malvaceae,Ceiba,Ceiba pentandra,T,D,s082,-15.783,-62.917,70,45,12.989,,,,,,,0.327,413,1.17,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1598,a0603,Ang,Boraginaceae,Cordia,Cordia alliodora,T,D,s082,-15.783,-62.917,35,26,0.609,,,,,,,0.496,105,13.77,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1599,a0604,Ang,Sapindaceae,Cupania,Cupania cinerea,T,E,s082,-15.783,-62.917,22,,0.342,,,,,,,0.765,67,25.86,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1600,a0605,Ang,Araliaceae,Dendropanax,Dendropanax arboreus,T,E,s082,-15.783,-62.917,25,,0.391,,,,,,,0.373,73,36.03,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1601,a0606,Ang,Rutaceae,Erythrochiton,Erythrochiton fallax,S,E,s082,-15.783,-62.917,5.3,,0.212,,,,,,,0.675,46,7.66,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1602,a0607,Ang,Myrtaceae,Eugenia,Eugenia sp,T,E,s082,-15.783,-62.917,6.9,,0.53,,,,,,,0.677,56,17.3,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1603,a0608,Ang,Moraceae,Ficus,Ficus boliviana,T,E,s082,-15.783,-62.917,46,,0.694,,,,,,,0.411,216,0.91,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1604,a0609,Ang,Meliaceae,Guarea,Guarea guidonia,T,D,s082,-15.783,-62.917,45,,3.586,,,,,,,0.569,230,3.69,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1605,a0610,Ang,Malvaceae,Heliocarpus,Heliocarpus americanus,T,D,s082,-15.783,-62.917,22,,4.598,,,,,,,0.283,250,2.4,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1606,a0611,Ang,Chrysobalanaceae,Hirtella,Hirtella triandra,T,E,s082,-15.783,-62.917,11,,1.405,,,,,,,0.639,215,1.77,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1607,a0612,Ang,Euphorbiaceae,Hura,Hura crepitans,T,E,s082,-15.783,-62.917,60,44,3.021,,,,,,,0.434,335,0.62,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1608,a0613,Ang,Fabaceae,Inga,Inga edulis,T,D,s082,-15.783,-62.917,30,25,0.627,,,,,,,0.601,124,5.31,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1609,a0614,Ang,Lauraceae,Licaria,Licaria triandra,T,E,s082,-15.783,-62.917,14,,0.192,,,,,,,0.653,50,81.46,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1610,a0615,Ang,Fabaceae,Machaerium,Machaerium villosum,T,D,s082,-15.783,-62.917,25,,0.622,,,,,,,,193,1.27,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1611,a0616,Ang,Moraceae,Maclura,Maclura tinctoria,T,D,s082,-15.783,-62.917,30,,2.7,,,,,,,0.678,158,11.88,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1612,a0617,Ang,Euphorbiaceae,Margaritaria,Margaritaria nobilis,T,E,s082,-15.783,-62.917,30,,8.315,,,,,,,0.649,203,13.1,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1613,a0618,Ang,Lauraceae,Ocotea,Ocotea guianensis,T,E,s082,-15.783,-62.917,25,,0.166,,,,,,,0.528,49,87.81,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1614,a0619,Ang,Lauraceae,Ocotea,Ocotea sp.,T,E,s082,-15.783,-62.917,27,,4.19,,,,,,,0.549,233,5.2,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1615,a0620,Ang,Lauraceae,Ocotea,Ocotea sp.2,T,E,s082,-15.783,-62.917,20,,2.844,,,,,,,0.574,208,5.16,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1616,a0621,Ang,Fabaceae,Ormosia,Ormosia nobilis,T,E,s082,-15.783,-62.917,30,28,2.941,,,,,,,0.644,266,1.54,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1617,a0622,Ang,Simaroubaceae,Picramnia,Picramnia selowii,S,E,s082,-15.783,-62.917,7.5,,0.63,,,,,,,0.631,31,200.4,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1618,a0623,Ang,Urticaceae,Pourouma,Pourouma cecropiifolia,T,E,s082,-15.783,-62.917,20,,4.455,,,,,,,0.411,265,2.53,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1619,a0624,Ang,Sapotaceae,Pouteria,Pouteria macrophylla,T,E,s082,-15.783,-62.917,29,,0.486,,,,,,,0.727,184,1.28,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1620,a0625,Ang,Sapotaceae,Pouteria,Pouteria nemorosa,T,E,s082,-15.783,-62.917,35,,0.325,,,,,,,0.635,71,32.81,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1621,a0626,Ang,Moraceae,Pseudolmedia,Pseudolmedia laevis,T,E,s082,-15.783,-62.917,35,,3.785,,,,,,,0.636,132,34.01,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1622,a0627,Ang,Sapindaceae,Sapindus,Sapindus saponaria,S,D,s082,-15.783,-62.917,6,,0.926,,,,,,,0.711,188,2.27,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1623,a0628,Ang,Euphorbiaceae,Sapium,Sapium glandulosum,T,E,s082,-15.783,-62.917,31,,0.475,,,,,,,0.387,91,11.08,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1624,a0629,Ang,Fabaceae,Schizolobium,Schizolobium parahyba,T,D,s082,-15.783,-62.917,35,,1.65,,,,,,,0.428,262,0.95,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1625,a0630,Ang,Myrsinaceae,Stylogyne,Stylogyne ambigua,T,E,s082,-15.783,-62.917,10.2,,0.229,,,,,,,0.588,64,33.95,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1626,a0631,Ang,Meliaceae,Swietenia,Swietenia macrophylla,T,D,s082,-15.783,-62.917,35,25,1.44,,,,,,,0.539,189,3.31,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1627,a0632,Ang,Apocynaceae,Tabernaemontana,Tabernaemontana australis,S,E,s082,-15.783,-62.917,5,,0.312,,,,,,,0.487,34,269.5,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1628,a0633,Ang,Combretaceae,Terminalia,Terminalia oblonga,T,D,s082,-15.783,-62.917,34,,2.181,,,,,,,0.646,240,2.09,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1629,a0634,Ang,Cannabaceae,Trema,Trema micrantha,T,E,s082,-15.783,-62.917,31,,1.625,,,,,,,0.373,214,2.39,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1630,a0635,Ang,Polygonaceae,Triplaris,Triplaris americana,T,D,s082,-15.783,-62.917,30,14,0.161,,,,,,,0.412,86,9.65,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1631,a0636,Ang,Rutaceae,Zanthoxylum,Zanthoxylum sprucei,T,E,s082,-15.783,-62.917,31,,0.509,,,,,,,0.48,148,3.4,,229,25.3,1020,1790,0.5698,Luvisol,Chiquitano dry forests,TRS,,
s1632,a0637,Ang,Rubiaceae,Coffea,Coffea canephora,T,E,s065,-19.4,-40.517,10,,,,,-0.5,-1.33,-1.64,,,,,,176,24.2,1475,1581,0.932953827,Ferralsol,Bahia coastal forests,TRR,"The ecoregion has a tropical climate with annual rainfall ranging from 1,200 to 1,800 mm, evenly distributed throughout the year.",
s1633,a0638,Ang,Malvaceae,Ceiba,Ceiba speciosa,T,D,s048,-25.6167,-54.3333,25,20,1.6,4.23,-0.85,,,,0.64,0.37,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1634,a0639,Ang,Meliaceae,Cedrela,Cedrela fissilis,T,D,s048,-25.6167,-54.3333,22,21.2,2.2,0.7,-0.98,,,,1.01,0.47,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1635,a0640,Ang,Boraginaceae,Cordia,Cordia trichotoma,T,D,s048,-25.6167,-54.3333,25,24.8,5,14.39,-1.85,,,,0.54,0.48,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1636,a0641,Ang,Meliaceae,Cabralea,Cabralea canjerana,T,E,s048,-25.6167,-54.3333,20,19.9,3.74,7.89,-1.47,,,,2.06,0.37,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1637,a0642,Ang,Lauraceae,Ocotea,Ocotea diospyrifolia,T,E,s048,-25.6167,-54.3333,23,22.4,0.3,0.55,-2.05,,,,0.84,0.52,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1638,a0643,Ang,Sapotaceae,Chrysophyllum,Chrysophyllum gonocarpum,T,E,s048,-25.6167,-54.3333,28,17.7,3.14,7.01,-1.49,,,,0.4,0.57,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1639,a0644,Ang,Fabaceae,Lonchocarpus ,Lonchocarpus muehlbergianus,T,D,s048,-25.6167,-54.3333,23,22.9,2.64,0.55,-0.63,,,,0.44,0.58,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1640,a0645,Ang,Rutaceae,Balfourodendron,Balfourodendron riedelianum,T,D,s048,-25.6167,-54.3333,27,26.1,1.49,4.03,-2.32,,,,0.82,0.63,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1641,a0646,Ang,Fabaceae,Holocalyx,Holocalyx balansae,T,E,s048,-25.6167,-54.3333,23,22.9,1.98,4.43,-1.04,,,,0.93,0.73,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1642,a0647,Ang,Fabaceae,Parapiptademia,Parapiptademia rigida,T,D,s048,-25.6167,-54.3333,30,26.9,2.94,11.98,-0.89,,,,0.27,0.81,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1643,a0648,Gym,Pinaceae,Pinus,Pinus taeda,T,E,s048,-25.6167,-54.3333,50,25,3.27,0.38,-2.41,,,,0.99,0.68,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1644,a0649,Gym,Pinaceae,Pinus,Pinus caribaea,T,E,s048,-25.6167,-54.3333,30,28.4,0.28,0.04,-2.68,,,,0.79,0.56,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1645,a0650,Gym,Pinaceae,Pinus,Pinus elliotti,T,E,s048,-25.6167,-54.3333,30,27.1,0.58,0.17,-2.6,,,,0.38,0.58,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1646,a0651,Ang,Myrtaceae,Eucalyptus,Eucalyptus grandis,T,E,s048,-25.6167,-54.3333,80,39.8,0.67,0.17,-3.37,,,,0.37,0.58,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1647,a0652,Gym,Araucariaceae,Araucaria,Araucaria angustifolia,T,E,s048,-25.6167,-54.3333,40,17.9,0.57,0.31,-2.91,,,,0.39,0.55,,,,233,20.7,1759,1619,1.0864,Ferralsol,Alto Paraná Atlantic forests,TRR,,
s1648,a0653,Ang,Sapindaceae,Acer,Acer mono,T,D,s244,42.4,128.479,20,7.97,2.566463276,2.921769921,,,,,0.914225059,0.551589962,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1649,a0654,Ang,Betulaceae,Alnus,Alnus japonica,T,D,s244,42.4,128.479,20,7.87,2.531690608,5.568355673,,,,,0.459075705,0.411958832,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1650,a0655,Ang,Betulaceae,Betula,Betula costata,T,D,s244,42.4,128.479,30,9.63,3.499658166,9.642148096,,,,,0.360329558,0.399433188,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1651,a0656,Ang,Betulaceae,Betula,Betula platyphylla,T,D,s244,42.4,128.479,27,13.43,3.527017395,7.20396411,,,,,0.497656993,0.449664064,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1652,a0657,Ang,Sapindaceae,Acer,Acer ginnala,S,D,s244,42.4,128.479,6,6,3.899000942,8.526985287,,,,,0.416876373,0.464571533,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1653,a0658,Ang,Juglandaceae,Juglans,Juglans mandshurica,T,D,s244,42.4,128.479,20,7.43,10.97421418,4.522302961,,,,,2.391105421,0.413908704,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1654,a0659,Ang,Rosaceae,Malus,Malus baccata,T,D,s244,42.4,128.479,14,5.27,2.484195186,3.166634741,,,,,0.743405484,0.58442766,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1655,a0660,Ang,Salicaceae,Populus,Populus davidiana,T,D,s244,42.4,128.479,25,11.9,2.166526563,7.996576552,,,,,0.24006168,0.421285295,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1656,a0661,Ang,Salicaceae,Populus,Populus koreana,T,D,s244,42.4,128.479,30,6.97,3.558020884,6.826385709,,,,,0.499827986,0.411646366,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1657,a0662,Ang,Salicaceae,Populus,Populus ussuriensis,T,D,s244,42.4,128.479,30,10.63,3.490616984,7.304068272,,,,,0.47223283,0.449043234,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1658,a0663,Ang,Rosaceae,Padus,Padus racemosa,T,D,s244,42.4,128.479,15,5.7,2.935892469,3.510797799,,,,,0.84558801,0.48198146,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1659,a0664,Ang,Rhamnaceae,Rhamnus ,Rhamnus davurica,S,D,s244,42.4,128.479,10,4.97,1.713430264,2.052215926,,,,,0.799816259,0.544248721,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1660,a0665,Ang,Salicaceae,salix,Salix matsudana,T,D,s244,42.4,128.479,18,8.47,4.390532409,7.050733743,,,,,0.608600014,0.349319591,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1661,a0666,Ang,Tiliaceae,Tilia,Tilia amurensis,T,D,s244,42.4,128.479,25,8.43,6.111751068,7.111081151,,,,,0.853265921,0.273672449,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1662,a0667,Ang,Tiliaceae,Tilia,Tilia mandshurica,T,D,s244,42.4,128.479,20,8.47,3.021710217,2.738365623,,,,,1.105410367,0.249533733,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1663,a0668,Ang,Rosaceae,Sorbus,Sorbus pohuashanensis,T,D,s244,42.4,128.479,8,5.6,1.055261557,2.743878439,,,,,0.333897029,0.499456873,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1664,a0669,Ang,Rosaceae,Crataegus,Crataegus maximowiczii,S,D,s244,42.4,128.479,7,3.77,1.513400867,3.872811565,,,,,0.316113163,0.903993782,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1665,a0670,Ang,Oleaceae,Fraxinus,Fraxinus mandschurica,T,D,s244,42.4,128.479,32,11.5,6.930748834,3.537528999,,,,,1.417874511,0.578012268,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1666,a0671,Ang,Fabaceae,Maackia ,Maackia amurensis,T,D,s244,42.4,128.479,15,7.03,2.163557349,1.500180565,,,,,1.610783739,0.519659444,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1667,a0672,Ang,Fagaceae,Quercus ,Quercus mongolica,T,D,s244,42.4,128.479,30,8.4,5.396964835,1.47709278,,,,,3.232639811,0.653281177,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1668,a0673,Ang,Oleaceae,Syringa,Syringa reticulata,T,D,s244,42.4,128.479,15,5.7,1.29539651,2.484056586,,,,,0.526673931,0.502848324,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1669,a0674,Ang,UImaceae,UImus,Ulmus davidiana_japonica,T,D,s244,42.4,128.479,15,7.77,3.138555424,2.525643706,,,,,1.218321009,0.579262416,,,,756,2.9,654,813,0.8044,Lithosol,Changbai Mountains mixed forests,TMS,,
s1670,a0675,Ang,Tamaricaceae,Tamarix,Tamarix ramosissima,S,D,s250,43.033,119.65,6,1.5,1.906348718,5.55464651,,,,,0.338669423,0.51366242,,,,478,6.6,371,973,0.3812,Kastanozem,Mongolian-Manchurian grassland,WDS,,
s1671,a0676,Ang,Salicaceae,Salix,Salix linearistipularis,S,D,s250,43.033,119.65,8,2,2.516961362,6.081006234,,,,,0.42195755,0.52349068,,,,478,6.6,371,973,0.3812,Kastanozem,Mongolian-Manchurian grassland,WDS,,
s1672,a0677,Ang,Salicaceae,Salix,Salix gordejevii,S,D,s250,43.033,119.65,2,2,1.805906163,7.098624607,,,,,0.252230547,0.472595542,,,,478,6.6,371,973,0.3812,Kastanozem,Mongolian-Manchurian grassland,WDS,,
s1673,a0678,Ang,Leguminosae,Hedysarum,Hedysarum fruticosum,S,D,s250,43.033,119.65,1,1,5.524984086,12.43107157,,,,,0.445533803,0.606978747,,,,478,6.6,371,973,0.3812,Kastanozem,Mongolian-Manchurian grassland,WDS,,
s1674,a0679,Ang,Fabaceae,Caragana ,Caragana microphylla,S,D,s250,43.033,119.65,3,1.5,0.833422511,3.261766356,,,,,0.248862162,0.65392268,,,,478,6.6,371,973,0.3812,Kastanozem,Mongolian-Manchurian grassland,WDS,,
s1675,a0680,Ang,Fagaceae,Castanopsis,Castanopsis acuminatissima,T,E,s350,-1.49,120.06,30,30,10.49,15.9,,,,,0.636942675,,60.43,20.1,,1218,21.3,1894,1366,1.3865,,Sulawesi montane rain forests,TRR,,
s1676,a0681,Ang,Lauraceae,Cryptocarya,Cryptocarya laevigata,T,E,s350,-1.49,120.06,20,20,2.14,3.95,,,,,0.571428571,,,,,1218,21.3,1894,1366,1.3865,,Sulawesi montane rain forests,TRR,,
s1682,a0687,Ang,Asteraceae,Vernonia,Vernonia arborea,T,,s350,-1.49,120.06,20,20,2.11,3.96,,,,,0.485436893,,,,,1218,21.3,1894,1366,1.3865,,Sulawesi montane rain forests,TRR,,
s1683,a0688,Ang,Fagaceae,Castanopsis,Castanopsis sclerophylla,T,E,s351,30.01,122.39,15,10,0.89,1.956838083,,,,,0.460886305,0.47,22.6,308.4825528,,51,15.8,1278,893,1.4288,,NA,TRS,,
s1684,a0689,Ang,Lauraceae,Cinnamomum,Cinnamomum camphora,T,E,s351,30.01,122.39,30,30,0.85,2.30572117,,,,,0.344666472,0.56,36.58012863,234.948921,,51,15.8,1278,893,1.4288,,NA,TRS,,
s1685,a0690,Ang,Fagaceae,Cyclobalanopsis,Cyclobalanopsis glauca,T,E,s351,30.01,122.39,20,20,0.89,2.838741935,,,,,0.303936053,0.62,34.012,150.65427,,51,15.8,1278,893,1.4288,,NA,TRS,,
s1686,a0691,Ang,Pentaphylacaceae,Eurya,Eurya japonica,S,E,s351,30.01,122.39,3,3,0.14,1.891438631,,,,,0.068276277,0.48,19.603,408.9187328,,51,15.8,1278,893,1.4288,,NA,TRS,,
s1687,a0692,Ang,Hamamelidaceae,Liquidambar,Liquidambar formosana,T,D,s351,30.01,122.39,30,30,0.99,2.996550853,,,,,0.306515576,0.59,24.64884848,567.6926809,,51,15.8,1278,893,1.4288,,NA,TRS,,
s1688,a0693,Ang,Fagaceae,Quercus,Quercus acutissima,T,D,s351,30.01,122.39,30,30,2.43,4.188154707,,,,,0.497027721,0.58,45.93263871,219.1063093,,51,15.8,1278,893,1.4288,,NA,TRS,,
s1689,a0694,Ang,Symplocaceae,Symplocos,Symplocos glauca,T,E,s351,30.01,122.39,10,10,0.7,0.830711201,,,,,0.737199536,0.47,23.292,529.4421488,,51,15.8,1278,893,1.4288,,NA,TRS,,
s1690,a0695,Ang,Symplocaceae,Symplocos,Symplocos setchuensis,S,E,s351,30.01,122.39,7,7,0.22,0.378604912,,,,,0.549124744,0.64,16.6375,719.8097042,,51,15.8,1278,893,1.4288,,NA,TRS,,
s1691,a0696,Ang,Ulmaceae,Celtis,Celtis wightii,T,E,s352,21.95,101.28,30,,1.33,3.8,-1.46,,,-2.63,0.4,0.75,44.4,85,,620,22.2,1414,1565,0.9009,,Northern Indochina subtropical forests,TRR,,
s1692,a0697,Ang,Euphorbiaceae,Cleistanthus,Cleistanthus sumatranus,T,E,s352,21.95,101.28,18,,2.58,3.6,-3.13,,,-1.68,0.526315789,0.68,31.1,169,,620,22.2,1414,1565,0.9009,,Northern Indochina subtropical forests,TRR,,
s1693,a0698,Ang,Moraceae,Ficus,Ficus orthoneura,T,E,s352,21.95,101.28,10,,0.6,,-1.85,,,-1.4,0.384615385,,53.44,59.88,,620,22.2,1414,1565,0.9009,,Northern Indochina subtropical forests,TRR,,
s1694,a0699,Ang,Moraceae,Ficus,Ficus pisocarpa,T,E,s352,21.95,101.28,15,,8.8,,-0.81,,,-1.42,0.769230769,,90.7,13.27,,620,22.2,1414,1565,0.9009,,Northern Indochina subtropical forests,TRR,,
s1695,a0700,Ang,Euphorbiaceae,Lasiococca,Lasiococca comberi,T,E,s352,21.95,101.28,10,,3.11,4.2,-1.6,,,-1.98,0.434782609,0.65,48.5,84,,620,22.2,1414,1565,0.9009,,Northern Indochina subtropical forests,TRR,,
s1696,a0701,Ang,Fagaceae,Castanopsis,Castanopsis hystrix,T,E,s353,22.57,112.83,25,,5.129678423,6.184162548,-1.062417369,,,,0.896051915,0.579687248,,,,40,22.4,1382,1237,1.1172,,South China-Vietnam subtropical evergreen forests,TRS,,
s1697,a0702,Ang,Lauraceae,Cinnamomum,Cinnamomum bodinieri,T,E,s353,22.57,112.83,16,,4.782963307,7.180888091,-3.765559982,,,,0.675711912,0.453935016,,,,40,22.4,1382,1237,1.1172,,South China-Vietnam subtropical evergreen forests,TRS,,
s1698,a0703,Ang,Lauraceae,Cinnamomum,Cinnamomum burmanni,T,E,s353,22.57,112.83,14,,1.955651414,2.339190979,-2.853029902,,,,0.862242945,0.570951006,,,,40,22.4,1382,1237,1.1172,,South China-Vietnam subtropical evergreen forests,TRS,,
s1699,a0704,Ang,Verbenaceae,Clerodendrum,Clerodendrum fortunatum,S,D,s353,22.57,112.83,2.5,,2.955600884,7.082793193,-1.787219754,,,,0.449855849,0.462179487,,,,40,22.4,1382,1237,1.1172,,South China-Vietnam subtropical evergreen forests,TRS,,
s1700,a0705,Ang,Elaeocarpaceae,Elaeocarpus,Elaeocarpus apiculatus,T,E,s353,22.57,112.83,30,,2.166900575,3.158567662,-1.023873655,,,,0.760534597,0.429737072,,,,40,22.4,1382,1237,1.1172,,South China-Vietnam subtropical evergreen forests,TRS,,
s1701,a0706,Ang,Pentaphylacaceae,Eurya,Eurya chinensis,S,E,s353,22.57,112.83,3,,0.791647951,1.384040613,-1.402082932,,,,0.580675028,0.500985761,,,,40,22.4,1382,1237,1.1172,,South China-Vietnam subtropical evergreen forests,TRS,,
s1702,a0707,Ang,Rubiaceae,Garcinia,Garcinia oblongifolia,T,E,s353,22.57,112.83,15,,1.516906852,2.8588565,-1.418705192,,,,0.537877996,0.597594938,,,,40,22.4,1382,1237,1.1172,,South China-Vietnam subtropical evergreen forests,TRS,,
s1703,a0708,Ang,Rubiaceae,Gardenia,Gardenia jasminoides,S,E,s353,22.57,112.83,3,,1.038014065,1.712392669,-0.82504466,,,,0.611049616,0.627061373,,,,40,22.4,1382,1237,1.1172,,South China-Vietnam subtropical evergreen forests,TRS,,
s1704,a0709,Ang,Aquifoliaceae,Ilex,Ilex asprella,S,E,s353,22.57,112.83,3,,1.200394928,2.743852892,-1.81862029,,,,0.470564837,0.549477524,,,,40,22.4,1382,1237,1.1172,,South China-Vietnam subtropical evergreen forests,TRS,,
